PB_ID,b,h
029191,1629969032,48.75
029191,1629972584,49
029191,1629976146,48.75
029191,1629979698,49
029191,1629983259,49
029191,1629986811,49
029191,1629990372,49
029191,1629993924,49
029191,1629997486,49
029191,1630001039,48.75
029191,1630004601,48.75
029191,1630008153,48.75
029191,1630011715,49
029191,1630015267,48.75
029191,1630018830,48.75
029191,1630022382,48.5
029191,1630025943,48.75
029191,1630029495,48.5
029191,1630033058,48.75
029191,1630036610,48.75
029191,1630040173,48.5
029191,1630043726,48.5
029191,1630047288,48.5
029191,1630050840,48.5
029191,1630054403,48.5
029191,1630057955,48.5
029191,1630061517,48.5
029191,1630068669,48.25
029191,1630072183,48.5
029191,1630075745,48.25
029191,1630079297,48.5
029191,1630082859,48.5
029191,1630086411,48.25
029191,1630089973,48.25
029191,1630093525,48.25
029191,1630097087,48
029191,1630100640,48
029191,1630104202,48
029191,1630107754,48
029191,1630111315,48
029191,1630114867,48
029191,1630118428,48
029191,1630121980,48
029191,1630125543,48
029191,1630129096,48
029191,1630132658,48
029191,1630136211,47.75
029191,1630139773,47.75
029191,1630143326,48
029191,1630146889,48
029191,1630150441,48
029191,1630154004,47.75
029191,1630157556,48
029191,1630161118,47.75
029191,1630164671,48
029191,1630168234,48
029191,1630171787,47.75
029191,1630175350,47.75
029191,1630178903,47.75
029191,1630182466,47.75
029191,1630186018,47.75
029191,1630189580,47.75
029191,1630193133,47.5
029191,1630196697,47.5
029191,1630200250,47.5
029191,1630203813,47.5
029191,1630207366,47.5
029191,1630210928,47.75
029191,1630214481,47.5
029191,1630218043,47.5
029191,1630221596,47.5
029191,1630225159,47.5
029191,1630228711,47.5
029191,1630232273,47.5
029191,1630235825,47.5
029191,1630239388,47.5
029191,1630242940,47.5
029191,1630246502,47.5
029191,1630250055,47.5
029191,1630253618,47.5
029191,1630257170,47.5
029191,1630260733,47.5
029191,1630264285,47.5
029191,1630267847,47.25
029191,1630271400,47.25
029191,1630274962,47.25
029191,1630278514,47.25
029191,1630282076,47.25
029191,1630285628,47.25
029191,1630289190,47.25
029191,1630292741,47
029191,1630296302,47.25
029191,1630299854,47.25
029191,1630303416,47
029191,1630306968,47
029191,1630310531,47
029191,1630314084,47
029191,1630317646,47
029191,1630321195,47
029191,1630324760,47
029191,1630328312,47
029191,1630331874,47
029191,1630335426,47
029191,1630338988,47
029191,1630342540,47
029191,1630346101,47
029191,1630349654,46.75
029191,1630353216,46.75
029191,1630356768,46.75
029191,1630360331,46.75
029191,1630363883,46.75
029191,1630367446,46.5
029191,1630371000,46.5
029191,1630374563,46.5
029191,1630378118,46.5
029191,1630381681,46.5
029191,1630385234,46.5
029191,1630388798,46.5
029191,1630392352,46.5
029191,1630395917,46.5
029191,1630399471,46.5
029191,1630403034,46.5
029191,1630406588,46.5
029191,1630410151,46.5
029191,1630413705,46.5
029191,1630417269,46.5
029191,1630420822,46.5
029191,1630424385,46.25
029191,1630427938,46.25
029191,1630431501,46.25
029191,1630435055,46.25
029191,1630438618,46.25
029191,1630442172,46.25
029191,1630445736,46
029191,1630449289,46
029191,1630452853,46
029191,1630456407,46
029191,1630459970,46
029191,1630463522,46
029191,1630467085,46
029191,1630470638,46
029191,1630474201,46
029191,1630477754,46
029191,1630481317,46
029191,1630484869,46
029191,1630488431,46
029191,1630491984,46
029191,1630495547,46
029191,1630502701,45.75
029191,1630506216,45.75
029191,1630509779,45.75
029191,1630513331,45.75
029191,1630516894,45.5
029191,1630520449,45.5
029191,1630524012,45.5
029191,1630527565,45.5
029191,1630531128,45.5
029191,1630534681,45.5
029191,1630538244,45.5
029191,1630541797,45.5
029191,1630545360,45.25
029191,1630548914,45.25
029191,1630552477,45.5
029191,1630556030,45.25
029191,1630559593,45.25
029191,1630563147,45.25
029191,1630566710,45.25
029191,1630570264,45.25
029191,1630573827,45.25
029191,1630577381,45.25
029191,1630580944,45.25
029191,1630584498,45.25
029191,1630588061,45.25
029191,1630591616,45.25
029191,1630595180,45.25
029191,1630598734,45.25
029191,1630602298,45.25
029191,1630605852,45.5
029191,1630609416,45.25
029191,1630612970,45.25
029191,1630616534,45.5
029191,1630620087,45.25
029191,1630623650,45.25
029191,1630627203,45.25
029191,1630630766,45.5
029191,1630634319,45.25
029191,1630637882,45.25
029191,1630641435,45.25
029191,1630644997,45.25
029191,1630648550,45.25
029191,1630652113,45.25
029191,1630655666,45.25
029191,1630659228,45.25
029191,1630662780,45.25
029191,1630666342,45.25
029191,1630669895,45.25
029191,1630673458,45.25
029191,1630677011,45.25
029191,1630680575,45.5
029191,1630684128,45.25
029191,1630687692,45.25
029191,1630691245,45.5
029191,1630694809,45.5
029191,1630698362,45.25
029191,1630701925,45.5
029191,1630705479,45.5
029191,1630709043,45.5
029191,1630712597,45.5
029191,1630716162,45.5
029191,1630719717,45.5
029191,1630723281,45.25
029191,1630726837,45.25
029191,1630730398,45.25
029191,1630733951,45.5
029191,1630737516,45.5
029191,1630741070,45.25
029191,1630744633,45.25
029191,1630748187,45.25
029191,1630751787,45.25
029191,1630755303,45.25
029191,1630758866,45.5
029191,1630762420,45.5
029191,1630765983,45.25
029191,1630769536,45.5
029191,1630773099,45.5
029191,1630776699,45.5
029191,1630780216,45.5
029191,1630783769,45.5
029191,1630787331,45.25
029191,1630790885,45.5
029191,1630794449,45.5
029191,1630798002,45.5
029191,1630801565,45.5
029191,1630805117,45.25
029191,1630808680,45.5
029191,1630812234,45.5
029191,1630815796,45.5
029191,1630819349,45.25
029191,1630822911,45.25
029191,1630826463,45.25
029191,1630830025,45.25
029191,1630833578,45.25
029191,1630837140,45.25
029191,1630840693,45.25
029191,1630844256,45.25
029191,1630851339,45.25
029191,1630854924,45.25
029191,1630858487,45.25
029191,1630862040,45.25
029191,1630865602,45.25
029191,1630869154,45.25
029191,1630872717,45.5
029191,1630876269,45.25
029191,1630879833,45.25
029191,1630883387,45.25
029191,1630886950,45.25
029191,1630890504,45.25
029191,1630894067,45.25
029191,1630897621,45.25
029191,1630901185,45.25
029191,1630904740,45
029191,1630908303,45
029191,1630911857,45
029191,1630915419,45
029191,1630918972,45
029191,1630922535,45
029191,1630926088,45
029191,1630929651,45
029191,1630933203,45
029191,1630936765,45
029191,1630940317,45
029191,1630943880,45
029191,1630947432,45
029191,1630950994,45
029191,1630954547,45
029191,1630958109,45
029191,1630961662,45
029191,1630965224,45
029191,1630968776,45
029191,1630972337,45
029191,1630975890,45
029191,1630979452,44.75
029191,1630983005,44.75
029191,1630986568,44.75
029191,1630990121,44.75
029191,1630993683,44.75
029191,1630997236,44.75
029191,1631000798,44.75
029191,1631004350,44.75
029191,1631007913,44.75
029191,1631011465,44.75
029191,1631015026,44.75
029191,1631018579,44.5
029191,1631022141,44.75
029191,1631025694,44.75
029191,1631029256,44.75
029191,1631032808,44.75
029191,1631036371,44.75
029191,1631039923,44.75
029191,1631043486,44.75
029191,1631047039,45
029191,1631050602,45
029191,1631054155,44.75
029191,1631057718,44.75
029191,1631061271,44.75
029191,1631064834,44.75
029191,1631068386,44.75
029191,1631071949,44.75
029191,1631075501,44.75
029191,1631079064,44.5
029191,1631082616,44.75
029191,1631086179,44.75
029191,1631089731,44.5
029191,1631093294,44.5
029191,1631096847,44.75
029191,1631100410,44.5
029191,1631103963,44.5
029191,1631107526,44.5
029191,1631111079,44.5
029191,1631114642,44.5
029191,1631118196,44.75
029191,1631121759,44.5
029191,1631125312,44.5
029191,1631128875,44.75
029191,1631132427,44.5
029191,1631135989,44.75
029191,1631139542,44.5
029191,1631143104,44.75
029191,1631146657,44.5
029191,1631150219,44.75
029191,1631153772,44.5
029191,1631157335,44.75
029191,1631160889,44.5
029191,1631164453,44.75
029191,1631168008,44.75
029191,1631171573,44.75
029191,1631175128,44.75
029191,1631178692,44.75
029191,1631182246,44.5
029191,1631185811,44.5
029191,1631192965,44.5
029191,1631196482,44.5
029191,1631200046,44.5
029191,1631203600,44.75
029191,1631207164,44.5
029191,1631210718,44.75
029191,1631214281,44.75
029191,1631217835,44.75
029191,1631221400,44.75
029191,1631224954,44.75
029191,1631228517,44.75
029191,1631232070,44.75
029191,1631235633,44.75
029191,1631239186,44.75
029191,1631242749,45
029191,1631246302,44.75
029191,1631249902,44.75
029191,1631253420,44.75
029191,1631256983,45
029191,1631260537,45
029191,1631264100,44.75
029191,1631267654,44.75
029191,1631271217,44.75
029191,1631274770,44.75
029191,1631278332,44.75
029191,1631281885,45
029191,1631285448,44.75
029191,1631289000,44.75
029191,1631292562,45
029191,1631296114,45
029191,1631299676,45
029191,1631303229,45
029191,1631306792,45
029191,1631310344,45
029191,1631313907,45
029191,1631317460,45
029191,1631321022,45
029191,1631324576,45
029191,1631328139,44.75
029191,1631331691,45
029191,1631335253,44.75
029191,1631338805,45
029191,1631342367,45
029191,1631345919,45
029191,1631349481,45
029191,1631353033,44.75
029191,1631356596,44.75
029191,1631360147,44.75
029191,1631363709,44.75
029191,1631367262,44.75
029191,1631370825,44.75
029191,1631374379,44.75
029191,1631377943,45
029191,1631381497,45
029191,1631385061,45
029191,1631388614,44.75
029191,1631392178,44.75
029191,1631395732,45
029191,1631399295,44.75
029191,1631402847,45
029191,1631406409,44.75
029191,1631409961,44.75
029191,1631413523,44.75
029191,1631417076,44.75
029191,1631420638,44.75
029191,1631424190,44.75
029191,1631427753,44.75
029191,1631431305,44.75
029191,1631434868,44.75
029191,1631438421,44.5
029191,1631441984,44.75
029191,1631445537,44.5
029191,1631449099,44.5
029191,1631452652,44.5
029191,1631456215,44.5
029191,1631459768,44.5
029191,1631463330,44.5
029191,1631466882,44.5
029191,1631470443,44.25
029191,1631473996,44.5
029191,1631477558,44.5
029191,1631481111,44.5
029191,1631484674,44.25
029191,1631488227,44.25
029191,1631491790,44.25
029191,1631495342,44.5
029191,1631498905,44.25
029191,1631502457,44.25
029191,1631506020,44.25
029191,1631509572,44
029191,1631513135,44.25
029191,1631516687,44
029191,1631520250,44
029191,1631523803,44
029191,1631530893,44
029191,1631534479,43.75
029191,1631538033,43.75
029191,1631541596,44
029191,1631545150,43.75
029191,1631548714,43.75
029191,1631552268,43.75
029191,1631555832,43.75
029191,1631559386,43.75
029191,1631562950,43.75
029191,1631566504,43.75
029191,1631570068,43.75
029191,1631573621,43.75
029191,1631577184,43.75
029191,1631580737,43.75
029191,1631584301,43.75
029191,1631587854,43.75
029191,1631591417,43.5
029191,1631594970,43.5
029191,1631598532,43.5
029191,1631602085,43.75
029191,1631605647,43.5
029191,1631609200,43.5
029191,1631612763,43.5
029191,1631619916,43.25
029191,1631623432,43.25
029191,1631626994,43.25
029191,1631630547,43.5
029191,1631634110,43.25
029191,1631637663,43.5
029191,1631641226,43.25
029191,1631644779,43.25
029191,1631648343,43.25
029191,1631651896,43.5
029191,1631655460,43.25
029191,1631659014,43.25
029191,1631662577,43.25
029191,1631666132,43.25
029191,1631669696,43.25
029191,1631673250,43.25
029191,1631676814,43.25
029191,1631680368,43.25
029191,1631683932,43.25
029191,1631687486,43.25
029191,1631691049,43
029191,1631694602,43
029191,1631698165,43
029191,1631701719,43
029191,1631705282,43
029191,1631708837,43
029191,1631712400,43
029191,1631715954,43
029191,1631719518,43
029191,1631723072,43
029191,1631726635,43
029191,1631730189,43
029191,1631733752,43
029191,1631737306,43
029191,1631740870,42.75
029191,1631744423,42.75
029191,1631747987,43
029191,1631751542,42.75
029191,1631755106,43
029191,1631758660,42.75
029191,1631762225,42.75
029191,1631765779,42.75
029191,1631769343,42.75
029191,1631772897,42.75
029191,1631776462,42.75
029191,1631780016,42.75
029191,1631783579,42.75
029191,1631787133,42.5
029191,1631790697,42.75
029191,1631794250,42.5
029191,1631797814,42.5
029191,1631801368,42.75
029191,1631804932,42.5
029191,1631808486,42.5
029191,1631812050,42.5
029191,1631815603,42.5
029191,1631819166,42.5
029191,1631822718,42.25
029191,1631826281,42.5
029191,1631829834,42.25
029191,1631833396,42.25
029191,1631836949,42.25
029191,1631840512,42.25
029191,1631844065,42.25
029191,1631847629,42.25
029191,1631851182,42.25
029191,1631854746,42.25
029191,1631858301,42
029191,1631861865,42.25
029191,1631865420,42
029191,1631868984,42
029191,1631872538,42
029191,1631876101,42
029191,1631879655,42
029191,1631883219,42
029191,1631886774,42
029191,1631890338,42
029191,1631893892,42
029191,1631897455,41.75
029191,1631901010,41.75
029191,1631904574,42
029191,1631908129,42
029191,1631911693,41.75
029191,1631915248,42
029191,1631918813,41.75
029191,1631922368,41.75
029191,1631925933,41.75
029191,1631929488,41.75
029191,1631933054,41.75
029191,1631936609,41.75
029191,1631940174,41.75
029191,1631943729,41.5
029191,1631947294,41.75
029191,1631950848,41.75
029191,1631954413,41.5
029191,1631957969,41.25
029191,1631961533,41.25
029191,1631965087,41.25
029191,1631968652,41.25
029191,1631972207,41.5
029191,1631975807,41.25
029191,1631979327,41.25
029191,1631982892,41.25
029191,1631986446,41.25
029191,1631990011,41.25
029191,1631993565,41.25
029191,1631997129,41
029191,1632000686,41.25
029191,1632004247,41.25
029191,1632007801,41
029191,1632011365,41
029191,1632014920,41
029191,1632018484,41
029191,1632022038,41
029191,1632025602,40.75
029191,1632029157,41
029191,1632032722,40.75
029191,1632036277,40.75
029191,1632039840,40.75
029191,1632043395,40.75
029191,1632046959,40.75
029191,1632050514,40.75
029191,1632054079,40.75
029191,1632057632,40.75
029191,1632061196,40.5
029191,1632064749,40.5
029191,1632068312,40.5
029191,1632071865,40.5
029191,1632075429,40.5
029191,1632078983,40.5
029191,1632082547,40.5
029191,1632086101,40.5
029191,1632089665,40.5
029191,1632093218,40.5
029192,1628729030,23.5
029192,1628732597,23.25
029192,1628736173,22.75
029192,1628739738,22.25
029192,1628743313,22
029192,1628746880,22.75
029192,1628750455,24.5
029192,1628754021,26.75
029192,1628757596,29.25
029192,1628761161,30.25
029192,1628764735,31.25
029192,1628768300,30.5
029192,1628771874,29.25
029192,1628775439,29
029192,1628779014,29
029192,1628782579,29
029192,1628786153,28.75
029192,1628789718,28.25
029192,1628793293,28
029192,1628796859,26.75
029192,1628800434,26.5
029192,1628803999,26
029192,1628807576,25.75
029192,1628811143,25.5
029192,1628814720,25.25
029192,1628818288,24.75
029192,1628821865,24.5
029192,1628825432,24.25
029192,1628829009,24
029192,1628832576,24.25
029192,1628836154,25.5
029192,1628839721,26.5
029192,1628843299,28.75
029192,1628846865,30
029192,1628850441,31.5
029192,1628854006,32
029192,1628857581,30.5
029192,1628861147,30
029192,1628925513,43
029192,1628928979,44
029192,1628932546,44.5
029192,1628936123,44.75
029192,1628939691,44.75
029192,1628943269,44.75
029192,1628946835,45
029192,1628950413,44.75
029192,1628953981,45
029192,1628961158,45.25
029192,1628964702,45.25
029192,1628968270,45.25
029192,1628971848,45.5
029192,1628979014,45.75
029192,1628982558,46
029192,1628986135,46
029192,1628989702,46
029192,1628993279,46.25
029192,1628996846,46.25
029192,1629000423,46.5
029192,1629003991,46.25
029192,1629007568,46.5
029192,1629011136,46.5
029192,1629014713,46.5
029192,1629018281,46.5
029192,1629021857,46.5
029192,1629025424,46.5
029192,1629029001,46.5
029192,1629032568,46.75
029192,1629036144,46.5
029192,1629039711,46.5
029192,1629043288,46.5
029192,1629046855,46.75
029192,1629050432,46.5
029192,1629057599,46.5
029192,1629061144,46.5
029192,1629064722,46.5
029192,1629068289,46.5
029192,1629071866,46.5
029192,1629075434,46.5
029192,1629079009,46.5
029192,1629082576,46.5
029192,1629086152,46.25
029192,1629089718,46.25
029192,1629093295,46
029192,1629096862,46.25
029192,1629100439,46
029192,1629104006,46
029192,1629107583,46
029192,1629111150,46
029192,1629118327,45.75
029192,1629121870,45.75
029192,1629125437,45.75
029192,1629129014,45.75
029192,1629132581,45.75
029192,1629136158,45.5
029192,1629139725,45.5
029192,1629143302,45.5
029192,1629146869,45.5
029192,1629150446,45.5
029192,1629154013,45.5
029192,1629157589,45.25
029192,1629161156,45.25
029192,1629164733,45.25
029192,1629168300,45.25
029192,1629171877,45.25
029192,1629175444,45
029192,1629179021,45
029192,1629182588,45
029192,1629186164,45
029192,1629189731,45
029192,1629193308,44.75
029192,1629196875,45
029192,1629200451,45
029192,1629204018,45
029192,1629207594,44.75
029192,1629211161,45
029192,1629214737,44.75
029192,1629218303,44.75
029192,1629221879,44.75
029192,1629225446,44.75
029192,1629229022,44.75
029192,1629232589,44.75
029192,1629236165,44.75
029192,1629239732,44.75
029192,1629243309,44.75
029192,1629246875,44.75
029192,1629250452,44.75
029192,1629254018,45
029192,1629257594,44.75
029192,1629261161,44.75
029192,1629264737,44.75
029192,1629268304,44.75
029192,1629271880,44.75
029192,1629275446,45
029192,1629279021,45
029192,1629282588,45
029192,1629286163,44.75
029192,1629289730,44.75
029192,1629293306,44.75
029192,1629296873,44.75
029192,1629300449,44.75
029192,1629304016,44.75
029192,1629307592,44.75
029192,1629311158,44.75
029192,1629314735,44.75
029192,1629318301,44.75
029192,1629321877,44.75
029192,1629325443,44.75
029192,1629329019,44.75
029192,1629332585,44.75
029192,1629336161,44.75
